country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Philippines,2013,460210,"Basketwork, wickerwork products of vegetable material",Export,40891014,15858421.0,Weight in kilograms,15858421.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2013,460290,"Basketwork and wickerwork products, non-vegetable",Import,157242,89491.0,Weight in kilograms,89491.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2013,460290,"Basketwork and wickerwork products, non-vegetable",Export,8688240,1954918.0,Weight in kilograms,1954918.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460120,"Mats, matting and screens, vegetable plaiting materia",Import,18567,52823.0,Weight in kilograms,52823.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460120,"Mats, matting and screens, vegetable plaiting materia",Export,1297411,178797.0,Weight in kilograms,178797.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460191,Plaited vegetable material articles not mats or scree,Import,142949,67790.0,Weight in kilograms,67790.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460191,Plaited vegetable material articles not mats or scree,Export,1678110,361256.0,Weight in kilograms,361256.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460199,Products of non-vegetable plaiting materials,Import,122392,146940.0,Weight in kilograms,146940.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460199,Products of non-vegetable plaiting materials,Export,291184,47498.0,Weight in kilograms,47498.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460210,"Basketwork, wickerwork products of vegetable material",Import,70530,12841.0,Weight in kilograms,12841.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460210,"Basketwork, wickerwork products of vegetable material",Export,22998028,7446187.0,Weight in kilograms,7446187.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460290,"Basketwork and wickerwork products, non-vegetable",Import,179759,78004.0,Weight in kilograms,78004.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2012,460290,"Basketwork and wickerwork products, non-vegetable",Export,20186184,5010270.0,Weight in kilograms,5010270.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460120,"Mats, matting and screens, vegetable plaiting materia",Import,21249,21402.0,Weight in kilograms,21402.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460120,"Mats, matting and screens, vegetable plaiting materia",Export,1241248,175746.0,Weight in kilograms,175746.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460191,Plaited vegetable material articles not mats or scree,Import,32650,19343.0,Weight in kilograms,19343.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460191,Plaited vegetable material articles not mats or scree,Export,2685019,577153.0,Weight in kilograms,577153.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460199,Products of non-vegetable plaiting materials,Import,175872,230931.0,Weight in kilograms,230931.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460199,Products of non-vegetable plaiting materials,Export,280620,60288.0,Weight in kilograms,60288.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460210,"Basketwork, wickerwork products of vegetable material",Import,66573,53512.0,Weight in kilograms,53512.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460210,"Basketwork, wickerwork products of vegetable material",Export,14166337,3528075.0,Weight in kilograms,3528075.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460290,"Basketwork and wickerwork products, non-vegetable",Import,46424,40163.0,Weight in kilograms,40163.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2011,460290,"Basketwork and wickerwork products, non-vegetable",Export,32259964,8583443.0,Weight in kilograms,8583443.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460120,"Mats, matting and screens, vegetable plaiting materia",Import,164107,17633.0,Weight in kilograms,17633.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460120,"Mats, matting and screens, vegetable plaiting materia",Export,652376,108043.0,Weight in kilograms,108043.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460191,Plaited vegetable material articles not mats or scree,Import,86145,72826.0,Weight in kilograms,72826.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460191,Plaited vegetable material articles not mats or scree,Export,2519626,544302.0,Weight in kilograms,544302.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460199,Products of non-vegetable plaiting materials,Import,69749,120833.0,Weight in kilograms,120833.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460199,Products of non-vegetable plaiting materials,Export,553629,99866.0,Weight in kilograms,99866.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460210,"Basketwork, wickerwork products of vegetable material",Import,89559,98168.0,Weight in kilograms,98168.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460210,"Basketwork, wickerwork products of vegetable material",Export,23101580,6698676.0,Weight in kilograms,6698676.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460290,"Basketwork and wickerwork products, non-vegetable",Import,67668,77945.0,Weight in kilograms,77945.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2010,460290,"Basketwork and wickerwork products, non-vegetable",Export,20135912,5424225.0,Weight in kilograms,5424225.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460120,"Mats, matting and screens, vegetable plaiting materia",Import,89599,82083.0,Weight in kilograms,82083.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460120,"Mats, matting and screens, vegetable plaiting materia",Export,579232,146029.0,Weight in kilograms,146029.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460191,Plaited vegetable material articles not mats or scree,Import,42130,26100.0,Weight in kilograms,26100.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460191,Plaited vegetable material articles not mats or scree,Export,3579882,817515.0,Weight in kilograms,817515.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460199,Products of non-vegetable plaiting materials,Import,148010,131306.0,Weight in kilograms,131306.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460199,Products of non-vegetable plaiting materials,Export,468820,65686.0,Weight in kilograms,65686.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460210,"Basketwork, wickerwork products of vegetable material",Import,60064,13862.0,Weight in kilograms,13862.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460210,"Basketwork, wickerwork products of vegetable material",Export,17604372,4298964.0,Weight in kilograms,4298964.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460290,"Basketwork and wickerwork products, non-vegetable",Import,59251,47396.0,Weight in kilograms,47396.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2009,460290,"Basketwork and wickerwork products, non-vegetable",Export,20390298,4846602.0,Weight in kilograms,4846602.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460120,"Mats, matting and screens, vegetable plaiting materia",Import,134611,92579.0,Weight in kilograms,92579.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460120,"Mats, matting and screens, vegetable plaiting materia",Export,1234504,210332.0,Weight in kilograms,210332.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460191,Plaited vegetable material articles not mats or scree,Import,17504,46557.0,Weight in kilograms,46557.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460191,Plaited vegetable material articles not mats or scree,Export,5684129,1066862.0,Weight in kilograms,1066862.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460199,Products of non-vegetable plaiting materials,Import,207186,263100.0,Weight in kilograms,263100.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460199,Products of non-vegetable plaiting materials,Export,803250,107447.0,Weight in kilograms,107447.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460210,"Basketwork, wickerwork products of vegetable material",Import,26499,14892.0,Weight in kilograms,14892.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460210,"Basketwork, wickerwork products of vegetable material",Export,20248539,5563218.0,Weight in kilograms,5563218.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460290,"Basketwork and wickerwork products, non-vegetable",Import,6923,5409.0,Weight in kilograms,5409.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2008,460290,"Basketwork and wickerwork products, non-vegetable",Export,21744759,6443819.0,Weight in kilograms,6443819.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460120,"Mats, matting and screens, vegetable plaiting materia",Import,75731,28040.0,Weight in kilograms,28040.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460120,"Mats, matting and screens, vegetable plaiting materia",Export,1281972,236225.0,Weight in kilograms,236225.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460191,Plaited vegetable material articles not mats or scree,Import,49271,82290.0,Weight in kilograms,82290.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460191,Plaited vegetable material articles not mats or scree,Export,5041280,1010577.0,Weight in kilograms,1010577.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460199,Products of non-vegetable plaiting materials,Import,43242,44019.0,Weight in kilograms,44019.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460199,Products of non-vegetable plaiting materials,Export,1469103,304556.0,Weight in kilograms,304556.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460210,"Basketwork, wickerwork products of vegetable material",Import,36949,33382.0,Weight in kilograms,33382.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460210,"Basketwork, wickerwork products of vegetable material",Export,34768161,9899468.0,Weight in kilograms,9899468.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460290,"Basketwork and wickerwork products, non-vegetable",Import,11865,8046.0,Weight in kilograms,8046.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2007,460290,"Basketwork and wickerwork products, non-vegetable",Export,21720998,6364727.0,Weight in kilograms,6364727.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460110,Plaits and products of plaiting materials,Export,6219972,1388302.0,Weight in kilograms,1388302.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460120,"Mats, matting and screens, vegetable plaiting materia",Import,67665,41738.0,Weight in kilograms,41738.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460120,"Mats, matting and screens, vegetable plaiting materia",Export,884139,182438.0,Weight in kilograms,182438.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460191,Plaited vegetable material articles not mats or scree,Import,44365,21154.0,Weight in kilograms,21154.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460191,Plaited vegetable material articles not mats or scree,Export,516634,132829.0,Weight in kilograms,132829.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460199,Products of non-vegetable plaiting materials,Import,12824,4405.0,Weight in kilograms,4405.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460199,Products of non-vegetable plaiting materials,Export,315294,83737.0,Weight in kilograms,83737.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460210,"Basketwork, wickerwork products of vegetable material",Import,132694,112959.0,Weight in kilograms,112959.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460210,"Basketwork, wickerwork products of vegetable material",Export,87807848,12826410.0,Weight in kilograms,12826410.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460290,"Basketwork and wickerwork products, non-vegetable",Import,92896,64850.0,Weight in kilograms,64850.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2006,460290,"Basketwork and wickerwork products, non-vegetable",Export,6857004,2250623.0,Weight in kilograms,2250623.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460110,Plaits and products of plaiting materials,Import,4455,1500.0,Weight in kilograms,1500.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460110,Plaits and products of plaiting materials,Export,5583414,1306825.0,Weight in kilograms,1306825.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460120,"Mats, matting and screens, vegetable plaiting materia",Import,164629,135007.0,Weight in kilograms,135007.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460120,"Mats, matting and screens, vegetable plaiting materia",Export,826184,143133.0,Weight in kilograms,143133.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460191,Plaited vegetable material articles not mats or scree,Import,4610,5801.0,Weight in kilograms,5801.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460191,Plaited vegetable material articles not mats or scree,Export,574649,110692.0,Weight in kilograms,110692.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460199,Products of non-vegetable plaiting materials,Import,73335,47792.0,Weight in kilograms,47792.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460199,Products of non-vegetable plaiting materials,Export,1110,361.0,Weight in kilograms,361.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460210,"Basketwork, wickerwork products of vegetable material",Import,103039,194701.0,Weight in kilograms,194701.0,46_manufactures_of_plaiting_material_basketwork_etc
Philippines,2005,460210,"Basketwork, wickerwork products of vegetable material",Export,88074169,16928361.0,Weight in kilograms,16928361.0,46_manufactures_of_plaiting_material_basketwork_etc
